Sample_Date,WRRF_Name,Gene Copies (N1/L),Per Capita Gene Copies,"Population Served, estimated",School-Aged Population,Season,Holiday
2023-03-07,Coney Island,7333.0,3380000.0,682342,117865.0,Winter 2022,1
2023-03-07,Hunts Point,3442.0,2090000.0,755948,151282.0,Winter 2022,1
2023-03-07,Jamaica Bay,5212.0,1950000.0,748737,131881.0,Winter 2022,1
2023-03-07,Newtown Creek,4911.0,3210000.0,1156473,188137.0,Winter 2022,1
2023-03-07,North River,3111.0,1840000.0,658596,72242.0,Winter 2022,1
2023-03-07,Oakwood Beach,6757.0,2930000.0,258731,44374.0,Winter 2022,1
2023-03-07,Owls Head,4806.0,1810000.0,906442,135396.0,Winter 2022,1
2023-03-07,Port Richmond,4254.0,2140000.0,226167,46435.0,Winter 2022,1
2023-03-07,Red Hook,6632.0,2910000.0,224029,33636.0,Winter 2022,1
2023-03-07,Rockaway,14007.0,8360000.0,120539,29986.0,Winter 2022,1
2023-03-07,Tallman Island,4602.0,2250000.0,449907,74748.0,Winter 2022,1
2023-03-07,Wards Island,4120.0,2430000.0,1201485,240219.0,Winter 2022,1
2023-03-14,26th Ward,1941.0,1570000.0,290608,72091.0,Winter 2022,0
2023-03-14,Bowery Bay,2266.0,1160000.0,924695,122994.0,Winter 2022,0
2023-03-14,Coney Island,2093.0,1070000.0,682342,117865.0,Winter 2022,0
2023-03-14,Hunts Point,542.0,318000.0,755948,151282.0,Winter 2022,0
2023-03-14,Jamaica Bay,5931.0,2550000.0,748737,131881.0,Winter 2022,0
2023-03-14,Newtown Creek,3694.0,2600000.0,1156473,188137.0,Winter 2022,0
2023-03-14,North River,3617.0,2160000.0,658596,72242.0,Winter 2022,0
2023-03-14,Oakwood Beach,3150.0,1610000.0,258731,44374.0,Winter 2022,0
2023-03-14,Owls Head,3628.0,1420000.0,906442,135396.0,Winter 2022,0
2023-03-14,Port Richmond,5886.0,3550000.0,226167,46435.0,Winter 2022,0
2023-03-14,Red Hook,2566.0,1170000.0,224029,33636.0,Winter 2022,0
2023-03-14,Rockaway,2261.0,1630000.0,120539,29986.0,Winter 2022,0
2023-03-14,Tallman Island,2099.0,1310000.0,449907,74748.0,Winter 2022,0
2023-03-14,Wards Island,3662.0,2530000.0,1201485,240219.0,Winter 2022,0
2023-03-19,26th Ward,1511.0,964000.0,290608,72091.0,Winter 2022,0
2023-03-19,Bowery Bay,3259.0,1200000.0,924695,122994.0,Winter 2022,0
2023-03-19,Coney Island,4972.0,2260000.0,682342,117865.0,Winter 2022,0
2023-03-19,Hunts Point,1800.0,2030000.0,755948,151282.0,Winter 2022,0
2023-03-19,Jamaica Bay,3820.0,1510000.0,748737,131881.0,Winter 2022,0
2023-03-19,Newtown Creek,4567.0,2720000.0,1156473,188137.0,Winter 2022,0
2023-03-19,North River,3269.0,1750000.0,658596,72242.0,Winter 2022,0
2023-03-19,Oakwood Beach,4418.0,1950000.0,258731,44374.0,Winter 2022,0
2023-03-19,Owls Head,3570.0,1250000.0,906442,135396.0,Winter 2022,0
2023-03-19,Port Richmond,1683.0,761000.0,226167,46435.0,Winter 2022,0
2023-03-19,Red Hook,7806.0,3170000.0,224029,33636.0,Winter 2022,0
2023-03-19,Rockaway,2622.0,1560000.0,120539,29986.0,Winter 2022,0
2023-03-19,Tallman Island,3644.0,1590000.0,449907,74748.0,Winter 2022,0
2023-03-19,Wards Island,3271.0,1700000.0,1201485,240219.0,Winter 2022,0
2023-03-21,26th Ward,2816.0,1690000.0,290608,72091.0,Spring 2023,0
2023-03-21,Bowery Bay,6022.0,2100000.0,924695,122994.0,Spring 2023,0
2023-03-21,Coney Island,2093.0,882000.0,682342,117865.0,Spring 2023,0
2023-03-21,Hunts Point,2568.0,2580000.0,755948,151282.0,Spring 2023,0
2023-03-21,Jamaica Bay,8980.0,3360000.0,748737,131881.0,Spring 2023,0
2023-03-21,Newtown Creek,4011.0,2420000.0,1156473,188137.0,Spring 2023,0
2023-03-21,North River,5379.0,3030000.0,658596,72242.0,Spring 2023,0
2023-03-21,Oakwood Beach,3086.0,1070000.0,258731,44374.0,Spring 2023,0
2023-03-21,Owls Head,7556.0,2560000.0,906442,135396.0,Spring 2023,0
2023-03-21,Port Richmond,7710.0,3230000.0,226167,46435.0,Spring 2023,0
2023-03-21,Red Hook,7590.0,2950000.0,224029,33636.0,Spring 2023,0
2023-03-21,Rockaway,1057.0,597000.0,120539,29986.0,Spring 2023,0
2023-03-21,Tallman Island,6202.0,2710000.0,449907,74748.0,Spring 2023,0
2023-03-21,Wards Island,3122.0,1930000.0,1201485,240219.0,Spring 2023,0
2023-03-26,26th Ward,1383.0,829000.0,290608,72091.0,Spring 2023,0
2023-03-26,Bowery Bay,5557.0,2160000.0,924695,122994.0,Spring 2023,0
2023-03-26,Coney Island,4049.0,1840000.0,682342,117865.0,Spring 2023,0
2023-03-26,Hunts Point,3744.0,2510000.0,755948,151282.0,Spring 2023,0
2023-03-26,Jamaica Bay,5853.0,2250000.0,748737,131881.0,Spring 2023,0
2023-03-26,Newtown Creek,5631.0,3370000.0,1156473,188137.0,Spring 2023,0
2023-03-26,North River,4114.0,2220000.0,658596,72242.0,Spring 2023,0
2023-03-26,Oakwood Beach,5287.0,2920000.0,258731,44374.0,Spring 2023,0
2023-03-26,Owls Head,5364.0,1970000.0,906442,135396.0,Spring 2023,0
2023-03-26,Port Richmond,3529.0,1540000.0,226167,46435.0,Spring 2023,0
2023-03-26,Red Hook,3847.0,1500000.0,224029,33636.0,Spring 2023,0
2023-03-26,Rockaway,2719.0,1620000.0,120539,29986.0,Spring 2023,0
2023-03-26,Tallman Island,3776.0,1650000.0,449907,74748.0,Spring 2023,0
2023-03-26,Wards Island,1340.0,751000.0,1201485,240219.0,Spring 2023,0
2023-03-28,26th Ward,4586.0,2810000.0,290608,72091.0,Spring 2023,0
2023-03-28,Bowery Bay,8082.0,2850000.0,924695,122994.0,Spring 2023,0
2023-03-28,Coney Island,2965.0,1400000.0,682342,117865.0,Spring 2023,0
2023-03-28,Hunts Point,1275.0,1260000.0,755948,151282.0,Spring 2023,0
2023-03-28,Jamaica Bay,9883.0,3650000.0,748737,131881.0,Spring 2023,0
2023-03-28,Newtown Creek,4385.0,2570000.0,1156473,188137.0,Spring 2023,0
2023-03-28,North River,4016.0,2260000.0,658596,72242.0,Spring 2023,0
2023-03-28,Oakwood Beach,7413.0,3020000.0,258731,44374.0,Spring 2023,0
2023-03-28,Owls Head,7042.0,2380000.0,906442,135396.0,Spring 2023,0
2023-03-28,Port Richmond,5021.0,2100000.0,226167,46435.0,Spring 2023,0
2023-03-28,Red Hook,3005.0,1170000.0,224029,33636.0,Spring 2023,0
2023-03-28,Rockaway,6356.0,3790000.0,120539,29986.0,Spring 2023,0
2023-03-28,Tallman Island,5067.0,2260000.0,449907,74748.0,Spring 2023,0
2023-03-28,Wards Island,4199.0,2250000.0,1201485,240219.0,Spring 2023,0
2023-04-04,26th Ward,3107.0,1820000.0,290608,72091.0,Spring 2023,0
2023-04-04,Bowery Bay,11130.0,3830000.0,924695,122994.0,Spring 2023,0
2023-04-04,Coney Island,4954.0,2010000.0,682342,117865.0,Spring 2023,0
2023-04-04,Hunts Point,8410.0,5050000.0,755948,151282.0,Spring 2023,0
2023-04-04,Jamaica Bay,16867.0,5880000.0,748737,131881.0,Spring 2023,0
2023-04-04,Newtown Creek,9809.0,5650000.0,1156473,188137.0,Spring 2023,0
2023-04-04,North River,4707.0,2760000.0,658596,72242.0,Spring 2023,0
2023-04-04,Oakwood Beach,6856.0,2570000.0,258731,44374.0,Spring 2023,0
2023-04-04,Owls Head,5897.0,2120000.0,906442,135396.0,Spring 2023,0
2023-04-04,Port Richmond,5088.0,2040000.0,226167,46435.0,Spring 2023,0
2023-04-04,Red Hook,8243.0,3200000.0,224029,33636.0,Spring 2023,0
2023-04-04,Rockaway,4944.0,2790000.0,120539,29986.0,Spring 2023,0
2023-04-04,Tallman Island,8313.0,3150000.0,449907,74748.0,Spring 2023,0
2023-04-04,Wards Island,3148.0,1850000.0,1201485,240219.0,Spring 2023,0
2023-04-09,26th Ward,1176.0,705000.0,290608,72091.0,Spring 2023,1
2023-04-09,Bowery Bay,3479.0,1210000.0,924695,122994.0,Spring 2023,1
2023-04-09,Coney Island,1435.0,565000.0,682342,117865.0,Spring 2023,1
2023-04-09,Hunts Point,792.0,623000.0,755948,151282.0,Spring 2023,1
2023-04-09,Jamaica Bay,3433.0,1230000.0,748737,131881.0,Spring 2023,1
2023-04-09,Newtown Creek,3462.0,1860000.0,1156473,188137.0,Spring 2023,1
2023-04-09,North River,1153.0,596000.0,658596,72242.0,Spring 2023,1
2023-04-09,Oakwood Beach,1422.0,539000.0,258731,44374.0,Spring 2023,1
2023-04-09,Owls Head,6789.0,2180000.0,906442,135396.0,Spring 2023,1
2023-04-09,Port Richmond,4644.0,1870000.0,226167,46435.0,Spring 2023,1
2023-04-09,Red Hook,3042.0,1230000.0,224029,33636.0,Spring 2023,1
2023-04-09,Rockaway,3060.0,1730000.0,120539,29986.0,Spring 2023,1
2023-04-09,Tallman Island,1809.0,776000.0,449907,74748.0,Spring 2023,1
2023-04-09,Wards Island,619.0,349000.0,1201485,240219.0,Spring 2023,1
2023-04-11,26th Ward,1374.0,770000.0,290608,72091.0,Spring 2023,1
2023-04-11,Bowery Bay,2987.0,1000000.0,924695,122994.0,Spring 2023,1
2023-04-11,Coney Island,2092.0,812000.0,682342,117865.0,Spring 2023,1
2023-04-11,Hunts Point,1635.0,991000.0,755948,151282.0,Spring 2023,1
2023-04-11,Jamaica Bay,9136.0,3230000.0,748737,131881.0,Spring 2023,1
2023-04-11,Newtown Creek,4654.0,2600000.0,1156473,188137.0,Spring 2023,1
2023-04-11,North River,1608.0,878000.0,658596,72242.0,Spring 2023,1
2023-04-11,Oakwood Beach,655.0,235000.0,258731,44374.0,Spring 2023,1
2023-04-11,Owls Head,3934.0,1280000.0,906442,135396.0,Spring 2023,1
2023-04-11,Port Richmond,4616.0,1850000.0,226167,46435.0,Spring 2023,1
2023-04-11,Red Hook,4726.0,2080000.0,224029,33636.0,Spring 2023,1
2023-04-11,Rockaway,1697.0,906000.0,120539,29986.0,Spring 2023,1
2023-04-11,Tallman Island,3340.0,1210000.0,449907,74748.0,Spring 2023,1
2023-04-11,Wards Island,605.0,343000.0,1201485,240219.0,Spring 2023,1
