5-9,10-14, 15-19,WRRF Name,Total Population,Total WRRF Population,Individual Zip Code
1104.0,1120.0,1344.0,Bowery Bay,3568.0,122994.0,11104
1104.0,1120.0,1344.0,Bowery Bay,3568.0,122994.0,11105
1104.0,1120.0,1344.0,Bowery Bay,3568.0,122994.0,11106
1104.0,1120.0,1344.0,Bowery Bay,3568.0,122994.0,11368
1104.0,1120.0,1344.0,Bowery Bay,3568.0,122994.0,11369
1104.0,1120.0,1344.0,Bowery Bay,3568.0,122994.0,11370
1104.0,1120.0,1344.0,Bowery Bay,3568.0,122994.0,11371
1104.0,1120.0,1344.0,Bowery Bay,3568.0,122994.0,11372
1104.0,1120.0,1344.0,Bowery Bay,3568.0,122994.0,11373
1104.0,1120.0,1344.0,Bowery Bay,3568.0,122994.0,11374
1104.0,1120.0,1344.0,Bowery Bay,3568.0,122994.0,11375
1104.0,1120.0,1344.0,Bowery Bay,3568.0,122994.0,11377
1104.0,1120.0,1344.0,Bowery Bay,3568.0,122994.0,11378
1104.0,1120.0,1344.0,Bowery Bay,3568.0,122994.0,11415
1216.0,1182.0,1064.0,Bowery Bay,3462.0,122994.0,10044
1216.0,1182.0,1064.0,Bowery Bay,3462.0,122994.0,11101
1216.0,1182.0,1064.0,Bowery Bay,3462.0,122994.0,11102
1216.0,1182.0,1064.0,Bowery Bay,3462.0,122994.0,11103
1216.0,1182.0,1064.0,Bowery Bay,3462.0,122994.0,11104
1216.0,1182.0,1064.0,Bowery Bay,3462.0,122994.0,11105
1216.0,1182.0,1064.0,Bowery Bay,3462.0,122994.0,11106
1216.0,1182.0,1064.0,Bowery Bay,3462.0,122994.0,11368
1216.0,1182.0,1064.0,Bowery Bay,3462.0,122994.0,11369
1216.0,1182.0,1064.0,Bowery Bay,3462.0,122994.0,11370
1216.0,1182.0,1064.0,Bowery Bay,3462.0,122994.0,11371
1216.0,1182.0,1064.0,Bowery Bay,3462.0,122994.0,11372
1216.0,1182.0,1064.0,Bowery Bay,3462.0,122994.0,11373
1216.0,1182.0,1064.0,Bowery Bay,3462.0,122994.0,11374
1216.0,1182.0,1064.0,Bowery Bay,3462.0,122994.0,11375
1216.0,1182.0,1064.0,Bowery Bay,3462.0,122994.0,11377
1216.0,1182.0,1064.0,Bowery Bay,3462.0,122994.0,11378
1216.0,1182.0,1064.0,Bowery Bay,3462.0,122994.0,11415
1561.0,1382.0,1081.0,Bowery Bay,4024.0,122994.0,10044
1561.0,1382.0,1081.0,Bowery Bay,4024.0,122994.0,11101
1561.0,1382.0,1081.0,Bowery Bay,4024.0,122994.0,11102
1561.0,1382.0,1081.0,Bowery Bay,4024.0,122994.0,11103
1561.0,1382.0,1081.0,Bowery Bay,4024.0,122994.0,11104
1561.0,1382.0,1081.0,Bowery Bay,4024.0,122994.0,11105
1561.0,1382.0,1081.0,Bowery Bay,4024.0,122994.0,11106
1561.0,1382.0,1081.0,Bowery Bay,4024.0,122994.0,11368
1561.0,1382.0,1081.0,Bowery Bay,4024.0,122994.0,11369
1561.0,1382.0,1081.0,Bowery Bay,4024.0,122994.0,11370
1561.0,1382.0,1081.0,Bowery Bay,4024.0,122994.0,11371
1561.0,1382.0,1081.0,Bowery Bay,4024.0,122994.0,11372
1561.0,1382.0,1081.0,Bowery Bay,4024.0,122994.0,11373
1561.0,1382.0,1081.0,Bowery Bay,4024.0,122994.0,11374
1561.0,1382.0,1081.0,Bowery Bay,4024.0,122994.0,11375
1561.0,1382.0,1081.0,Bowery Bay,4024.0,122994.0,11377
1561.0,1382.0,1081.0,Bowery Bay,4024.0,122994.0,11378
1561.0,1382.0,1081.0,Bowery Bay,4024.0,122994.0,11415
1540.0,1795.0,1289.0,Bowery Bay,4624.0,122994.0,10044
1540.0,1795.0,1289.0,Bowery Bay,4624.0,122994.0,11101
1540.0,1795.0,1289.0,Bowery Bay,4624.0,122994.0,11102
1540.0,1795.0,1289.0,Bowery Bay,4624.0,122994.0,11103
1540.0,1795.0,1289.0,Bowery Bay,4624.0,122994.0,11104
1540.0,1795.0,1289.0,Bowery Bay,4624.0,122994.0,11105
1540.0,1795.0,1289.0,Bowery Bay,4624.0,122994.0,11106
1540.0,1795.0,1289.0,Bowery Bay,4624.0,122994.0,11368
1540.0,1795.0,1289.0,Bowery Bay,4624.0,122994.0,11369
1540.0,1795.0,1289.0,Bowery Bay,4624.0,122994.0,11370
1540.0,1795.0,1289.0,Bowery Bay,4624.0,122994.0,11371
1540.0,1795.0,1289.0,Bowery Bay,4624.0,122994.0,11372
1540.0,1795.0,1289.0,Bowery Bay,4624.0,122994.0,11373
1540.0,1795.0,1289.0,Bowery Bay,4624.0,122994.0,11374
1540.0,1795.0,1289.0,Bowery Bay,4624.0,122994.0,11375
1540.0,1795.0,1289.0,Bowery Bay,4624.0,122994.0,11377
1540.0,1795.0,1289.0,Bowery Bay,4624.0,122994.0,11378
1540.0,1795.0,1289.0,Bowery Bay,4624.0,122994.0,11415
3384.0,2828.0,2768.0,Red Hook,8980.0,33636.0,11201
3384.0,2828.0,2768.0,Red Hook,8980.0,33636.0,11215
3384.0,2828.0,2768.0,Red Hook,8980.0,33636.0,11217
3384.0,2828.0,2768.0,Red Hook,8980.0,33636.0,11231
4055.0,4418.0,4278.0,26th Ward,12751.0,72091.0,11203
4055.0,4418.0,4278.0,26th Ward,12751.0,72091.0,11207
4055.0,4418.0,4278.0,26th Ward,12751.0,72091.0,11208
4055.0,4418.0,4278.0,26th Ward,12751.0,72091.0,11212
4055.0,4418.0,4278.0,26th Ward,12751.0,72091.0,11239
6533.0,6766.0,5140.0,Owls Head,18439.0,135396.0,11204
6533.0,6766.0,5140.0,Owls Head,18439.0,135396.0,11209
6533.0,6766.0,5140.0,Owls Head,18439.0,135396.0,11214
6533.0,6766.0,5140.0,Owls Head,18439.0,135396.0,11218
6533.0,6766.0,5140.0,Owls Head,18439.0,135396.0,11219
6533.0,6766.0,5140.0,Owls Head,18439.0,135396.0,11220
6533.0,6766.0,5140.0,Owls Head,18439.0,135396.0,11223
6533.0,6766.0,5140.0,Owls Head,18439.0,135396.0,11228
6533.0,6766.0,5140.0,Owls Head,18439.0,135396.0,11232
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,10002
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,10003
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,10004
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,10005
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,10006
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,10007
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,10009
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,10010
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,10012
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,10013
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,10016
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,10017
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,10022
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,10038
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,10280
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,10282
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,11205
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,11206
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,11211
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,11213
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,11216
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,11221
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,11222
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,11225
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,11233
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,11237
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,11238
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,11379
4237.0,3899.0,4245.0,Newtown Creek,12381.0,188137.0,11385
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,10002
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,10003
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,10004
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,10005
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,10006
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,10007
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,10009
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,10010
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,10012
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,10013
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,10016
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,10017
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,10022
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,10038
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,10280
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,10282
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,11205
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,11206
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,11211
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,11213
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,11216
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,11221
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,11222
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,11225
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,11233
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,11237
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,11238
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,11379
6649.0,7546.0,6397.0,Newtown Creek,20592.0,188137.0,11385
7007.0,6579.0,5343.0,26th Ward,18929.0,72091.0,11203
7007.0,6579.0,5343.0,26th Ward,18929.0,72091.0,11207
7007.0,6579.0,5343.0,26th Ward,18929.0,72091.0,11208
7007.0,6579.0,5343.0,26th Ward,18929.0,72091.0,11212
7007.0,6579.0,5343.0,26th Ward,18929.0,72091.0,11239
7943.0,8362.0,7298.0,26th Ward,23603.0,72091.0,11203
7943.0,8362.0,7298.0,26th Ward,23603.0,72091.0,11207
7943.0,8362.0,7298.0,26th Ward,23603.0,72091.0,11208
7943.0,8362.0,7298.0,26th Ward,23603.0,72091.0,11212
7943.0,8362.0,7298.0,26th Ward,23603.0,72091.0,11239
4002.0,3580.0,3766.0,Owls Head,11348.0,135396.0,11204
4002.0,3580.0,3766.0,Owls Head,11348.0,135396.0,11209
4002.0,3580.0,3766.0,Owls Head,11348.0,135396.0,11214
4002.0,3580.0,3766.0,Owls Head,11348.0,135396.0,11218
4002.0,3580.0,3766.0,Owls Head,11348.0,135396.0,11219
4002.0,3580.0,3766.0,Owls Head,11348.0,135396.0,11220
4002.0,3580.0,3766.0,Owls Head,11348.0,135396.0,11223
4002.0,3580.0,3766.0,Owls Head,11348.0,135396.0,11228
4002.0,3580.0,3766.0,Owls Head,11348.0,135396.0,11232
4456.0,4759.0,4378.0,Coney Island,13593.0,117865.0,11210
4456.0,4759.0,4378.0,Coney Island,13593.0,117865.0,11224
4456.0,4759.0,4378.0,Coney Island,13593.0,117865.0,11226
4456.0,4759.0,4378.0,Coney Island,13593.0,117865.0,11229
4456.0,4759.0,4378.0,Coney Island,13593.0,117865.0,11230
4456.0,4759.0,4378.0,Coney Island,13593.0,117865.0,11234
4456.0,4759.0,4378.0,Coney Island,13593.0,117865.0,11235
4456.0,4759.0,4378.0,Coney Island,13593.0,117865.0,11236
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,10002
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,10003
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,10004
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,10005
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,10006
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,10007
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,10009
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,10010
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,10012
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,10013
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,10016
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,10017
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,10022
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,10038
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,10280
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,10282
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,11205
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,11206
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,11211
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,11213
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,11216
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,11221
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,11222
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,11225
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,11233
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,11237
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,11238
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,11379
3450.0,3293.0,2942.0,Newtown Creek,9685.0,188137.0,11385
4450.0,5399.0,4026.0,26th Ward,13875.0,72091.0,11203
4450.0,5399.0,4026.0,26th Ward,13875.0,72091.0,11207
4450.0,5399.0,4026.0,26th Ward,13875.0,72091.0,11208
4450.0,5399.0,4026.0,26th Ward,13875.0,72091.0,11212
4450.0,5399.0,4026.0,26th Ward,13875.0,72091.0,11239
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,10002
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,10003
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,10004
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,10005
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,10006
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,10007
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,10009
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,10010
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,10012
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,10013
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,10016
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,10017
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,10022
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,10038
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,10280
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,10282
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,11205
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,11206
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,11211
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,11213
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,11216
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,11221
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,11222
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,11225
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,11233
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,11237
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,11238
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,11379
3854.0,4635.0,4126.0,Newtown Creek,12615.0,188137.0,11385
5365.0,5862.0,5095.0,Owls Head,16322.0,135396.0,11204
5365.0,5862.0,5095.0,Owls Head,16322.0,135396.0,11209
5365.0,5862.0,5095.0,Owls Head,16322.0,135396.0,11214
5365.0,5862.0,5095.0,Owls Head,16322.0,135396.0,11218
5365.0,5862.0,5095.0,Owls Head,16322.0,135396.0,11219
5365.0,5862.0,5095.0,Owls Head,16322.0,135396.0,11220
5365.0,5862.0,5095.0,Owls Head,16322.0,135396.0,11223
5365.0,5862.0,5095.0,Owls Head,16322.0,135396.0,11228
5365.0,5862.0,5095.0,Owls Head,16322.0,135396.0,11232
4287.0,4303.0,2594.0,Red Hook,11184.0,33636.0,11201
4287.0,4303.0,2594.0,Red Hook,11184.0,33636.0,11215
4287.0,4303.0,2594.0,Red Hook,11184.0,33636.0,11217
4287.0,4303.0,2594.0,Red Hook,11184.0,33636.0,11231
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,10002
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,10003
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,10004
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,10005
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,10006
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,10007
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,10009
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,10010
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,10012
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,10013
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,10016
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,10017
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,10022
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,10038
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,10280
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,10282
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,11205
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,11206
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,11211
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,11213
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,11216
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,11221
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,11222
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,11225
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,11233
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,11237
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,11238
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,11379
2618.0,2179.0,1643.0,Newtown Creek,6440.0,188137.0,11385
1610.0,1675.0,1284.0,Red Hook,4569.0,33636.0,11201
1610.0,1675.0,1284.0,Red Hook,4569.0,33636.0,11215
1610.0,1675.0,1284.0,Red Hook,4569.0,33636.0,11217
1610.0,1675.0,1284.0,Red Hook,4569.0,33636.0,11231
5628.0,6174.0,4630.0,Owls Head,16432.0,135396.0,11204
5628.0,6174.0,4630.0,Owls Head,16432.0,135396.0,11209
5628.0,6174.0,4630.0,Owls Head,16432.0,135396.0,11214
5628.0,6174.0,4630.0,Owls Head,16432.0,135396.0,11218
5628.0,6174.0,4630.0,Owls Head,16432.0,135396.0,11219
5628.0,6174.0,4630.0,Owls Head,16432.0,135396.0,11220
5628.0,6174.0,4630.0,Owls Head,16432.0,135396.0,11223
5628.0,6174.0,4630.0,Owls Head,16432.0,135396.0,11228
5628.0,6174.0,4630.0,Owls Head,16432.0,135396.0,11232
9883.0,8960.0,7157.0,Owls Head,26000.0,135396.0,11204
9883.0,8960.0,7157.0,Owls Head,26000.0,135396.0,11209
9883.0,8960.0,7157.0,Owls Head,26000.0,135396.0,11214
9883.0,8960.0,7157.0,Owls Head,26000.0,135396.0,11218
9883.0,8960.0,7157.0,Owls Head,26000.0,135396.0,11219
9883.0,8960.0,7157.0,Owls Head,26000.0,135396.0,11220
9883.0,8960.0,7157.0,Owls Head,26000.0,135396.0,11223
9883.0,8960.0,7157.0,Owls Head,26000.0,135396.0,11228
9883.0,8960.0,7157.0,Owls Head,26000.0,135396.0,11232
7334.0,6422.0,4993.0,Owls Head,18749.0,135396.0,11204
7334.0,6422.0,4993.0,Owls Head,18749.0,135396.0,11209
7334.0,6422.0,4993.0,Owls Head,18749.0,135396.0,11214
7334.0,6422.0,4993.0,Owls Head,18749.0,135396.0,11218
7334.0,6422.0,4993.0,Owls Head,18749.0,135396.0,11219
7334.0,6422.0,4993.0,Owls Head,18749.0,135396.0,11220
7334.0,6422.0,4993.0,Owls Head,18749.0,135396.0,11223
7334.0,6422.0,4993.0,Owls Head,18749.0,135396.0,11228
7334.0,6422.0,4993.0,Owls Head,18749.0,135396.0,11232
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,10002
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,10003
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,10004
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,10005
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,10006
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,10007
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,10009
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,10010
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,10012
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,10013
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,10016
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,10017
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,10022
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,10038
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,10280
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,10282
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,11205
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,11206
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,11211
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,11213
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,11216
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,11221
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,11222
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,11225
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,11233
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,11237
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,11238
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,11379
4655.0,4832.0,4242.0,Newtown Creek,13729.0,188137.0,11385
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,10002
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,10003
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,10004
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,10005
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,10006
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,10007
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,10009
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,10010
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,10012
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,10013
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,10016
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,10017
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,10022
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,10038
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,10280
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,10282
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,11205
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,11206
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,11211
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,11213
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,11216
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,11221
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,11222
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,11225
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,11233
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,11237
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,11238
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,11379
1504.0,880.0,727.0,Newtown Creek,3111.0,188137.0,11385
6293.0,5009.0,5175.0,Owls Head,16477.0,135396.0,11204
6293.0,5009.0,5175.0,Owls Head,16477.0,135396.0,11209
6293.0,5009.0,5175.0,Owls Head,16477.0,135396.0,11214
6293.0,5009.0,5175.0,Owls Head,16477.0,135396.0,11218
6293.0,5009.0,5175.0,Owls Head,16477.0,135396.0,11219
6293.0,5009.0,5175.0,Owls Head,16477.0,135396.0,11220
6293.0,5009.0,5175.0,Owls Head,16477.0,135396.0,11223
6293.0,5009.0,5175.0,Owls Head,16477.0,135396.0,11228
6293.0,5009.0,5175.0,Owls Head,16477.0,135396.0,11232
2515.0,2925.0,2752.0,Coney Island,8192.0,117865.0,11210
2515.0,2925.0,2752.0,Coney Island,8192.0,117865.0,11224
2515.0,2925.0,2752.0,Coney Island,8192.0,117865.0,11226
2515.0,2925.0,2752.0,Coney Island,8192.0,117865.0,11229
2515.0,2925.0,2752.0,Coney Island,8192.0,117865.0,11230
2515.0,2925.0,2752.0,Coney Island,8192.0,117865.0,11234
2515.0,2925.0,2752.0,Coney Island,8192.0,117865.0,11235
2515.0,2925.0,2752.0,Coney Island,8192.0,117865.0,11236
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,10002
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,10003
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,10004
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,10005
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,10006
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,10007
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,10009
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,10010
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,10012
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,10013
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,10016
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,10017
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,10022
